academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,48,620724610,Information Technology,60,39,0,9,12,0,6,620724611T,3,FE_2023_SeatMatrix.pdf,1627,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,48,620729310,Electrical Engineering,60,39,0,9,12,0,6,620729311T,3,FE_2023_SeatMatrix.pdf,1628,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,144,620737210,Electronics and Telecommunication Engg,180,117,0,27,36,1,18,620737211T,9,FE_2023_SeatMatrix.pdf,1629,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,30,620746610,Instrumentation Engineering,30,25,0,5,0,0,3,620746611T,2,FE_2023_SeatMatrix.pdf,1630,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,162,620761210,Mechanical Engineering,180,135,0,27,18,1,18,620761211T,9,FE_2023_SeatMatrix.pdf,1631,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,48,620791610,Automation and Robotics,60,39,0,9,12,0,6,620791611T,3,FE_2023_SeatMatrix.pdf,1632,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,144,620799510,Artificial Intelligence and Data Science,180,117,0,27,36,1,18,620799511T,9,FE_2023_SeatMatrix.pdf,1633,false,
2023-24,FE,6271,"Pune Institute of Computer Technology, Dhankavdi, Pune",Un-Aided,Un-Aided,false,192,627124510,Computer Engineering,240,156,0,36,48,2,24,627124511T,12,FE_2023_SeatMatrix.pdf,1634,false,
2023-24,FE,6271,"Pune Institute of Computer Technology, Dhankavdi, Pune",Un-Aided,Un-Aided,false,144,627124610,Information Technology,180,117,0,27,36,1,18,627124611T,9,FE_2023_SeatMatrix.pdf,1635,false,
2023-24,FE,6271,"Pune Institute of Computer Technology, Dhankavdi, Pune",Un-Aided,Un-Aided,false,48,627126310,Artificial Intelligence (AI) and Data Science,60,39,0,9,12,0,6,627126311T,3,FE_2023_SeatMatrix.pdf,1636,false,
2023-24,FE,6271,"Pune Institute of Computer Technology, Dhankavdi, Pune",Un-Aided,Un-Aided,false,192,627137210,Electronics and Telecommunication Engg,240,156,0,36,48,2,24,627137211T,12,FE_2023_SeatMatrix.pdf,1637,false,
2023-24,FE,6271,"Pune Institute of Computer Technology, Dhankavdi, Pune",Un-Aided,Un-Aided,false,48,627184410,Electronics and Computer Engineering,60,39,0,9,12,0,6,627184411T,3,FE_2023_SeatMatrix.pdf,1638,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,120,627219110,Civil Engineering,120,102,0,18,0,1,12,627219111T,6,FE_2023_SeatMatrix.pdf,1639,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,48,627221910,Robotics and Automation,60,39,0,9,12,0,6,627221911T,3,FE_2023_SeatMatrix.pdf,1640,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,144,627224510,Computer Engineering,180,117,0,27,36,1,18,627224511T,9,FE_2023_SeatMatrix.pdf,1641,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,144,627224610,Information Technology,180,117,0,27,36,1,18,627224611T,9,FE_2023_SeatMatrix.pdf,1642,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,144,627237210,Electronics and Telecommunication Engg,180,117,0,27,36,1,18,627237211T,9,FE_2023_SeatMatrix.pdf,1643,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,60,627246610,Instrumentation Engineering,60,51,0,9,0,1,6,627246611T,3,FE_2023_SeatMatrix.pdf,1644,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,96,627261210,Mechanical Engineering,120,78,0,18,24,1,12,627261211T,6,FE_2023_SeatMatrix.pdf,1645,false,
2023-24,FE,6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided,Un-Aided,false,144,627299510,Artificial Intelligence and Data Science,180,117,0,27,36,1,18,627299511T,9,FE_2023_SeatMatrix.pdf,1646,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,60,627424510,Computer Engineering,60,51,0,9,0,1,6,627424511T,3,FE_2023_SeatMatrix.pdf,1647,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,60,627424610,Information Technology,60,51,0,9,0,1,6,627424611T,3,FE_2023_SeatMatrix.pdf,1648,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,60,627429310,Electrical Engineering,60,51,0,9,0,1,6,627429311T,3,FE_2023_SeatMatrix.pdf,1649,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,120,627437210,Electronics and Telecommunication Engg,120,102,0,18,0,1,12,627437211T,6,FE_2023_SeatMatrix.pdf,1650,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,120,627461210,Mechanical Engineering,120,102,0,18,0,1,12,627461211T,6,FE_2023_SeatMatrix.pdf,1651,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,60,627484310,Printing Technology,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1652,false,
2023-24,FE,6274,"Pune Vidyarthi Griha's College of Engineering and Technology and G K Pate(Wani) Institute of Management, Pune",Un-Aided,Un-Aided,false,60,627499510,Artificial Intelligence and Data Science,60,51,0,9,0,1,6,627499511T,3,FE_2023_SeatMatrix.pdf,1653,false,
2023-24,FE,6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",Un-Aided,Un-Aided,false,60,627519110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1654,false,
2023-24,FE,6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",Un-Aided,Un-Aided,false,72,627524510,Computer Engineering,90,58,0,14,18,1,9,627524511T,5,FE_2023_SeatMatrix.pdf,1655,false,
2023-24,FE,6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",Un-Aided,Un-Aided,false,48,627524610,Information Technology,60,39,0,9,12,0,6,627524611T,3,FE_2023_SeatMatrix.pdf,1656,false,
2023-24,FE,6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",Un-Aided,Un-Aided,false,60,627529310,Electrical Engineering,60,51,0,9,0,1,6,627529311T,3,FE_2023_SeatMatrix.pdf,1657,false,
2023-24,FE,6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",Un-Aided,Un-Aided,false,54,627537210,Electronics and Telecommunication Engg,60,45,0,9,6,0,6,627537211T,3,FE_2023_SeatMatrix.pdf,1658,false,
2023-24,FE,6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",Un-Aided,Un-Aided,false,60,627561210,Mechanical Engineering,60,51,0,9,0,1,6,627561211T,3,FE_2023_SeatMatrix.pdf,1659,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,112,627819110,Civil Engineering,120,94,0,18,8,1,12,627819111T,6,FE_2023_SeatMatrix.pdf,1660,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,24,627821910,Robotics and Automation,30,19,0,5,6,0,3,627821911T,2,FE_2023_SeatMatrix.pdf,1661,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,96,627824510,Computer Engineering,120,78,0,18,24,1,12,627824511T,6,FE_2023_SeatMatrix.pdf,1662,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,48,627829310,Electrical Engineering,60,39,0,9,12,0,6,627829311T,3,FE_2023_SeatMatrix.pdf,1663,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,48,627837210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,627837211T,3,FE_2023_SeatMatrix.pdf,1664,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,48,627837810,Electronics Engineering ( VLSI Design and,60,39,0,9,12,0,6,627837811T,3,FE_2023_SeatMatrix.pdf,1665,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,56,627850710,Chemical Engineering,60,47,0,9,4,0,6,627850711T,3,FE_2023_SeatMatrix.pdf,1666,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,112,627861210,Mechanical Engineering,120,94,0,18,8,1,12,627861211T,6,FE_2023_SeatMatrix.pdf,1667,false,
2023-24,FE,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,56,627862510,Mechanical Engineering[Sandwich],60,47,0,9,4,0,6,627862511T,3,FE_2023_SeatMatrix.pdf,1668,false,
2023-24,FE,6281,"Modern Education Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,180,628124510,Computer Engineering,180,153,0,27,0,2,18,628124511T,9,FE_2023_SeatMatrix.pdf,1669,false,
2023-24,FE,6281,"Modern Education Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,120,628137210,Electronics and Telecommunication Engg,120,102,0,18,0,1,12,628137211T,6,FE_2023_SeatMatrix.pdf,1670,false,
2023-24,FE,6281,"Modern Education Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,120,628161210,Mechanical Engineering,120,102,0,18,0,1,12,628161211T,6,FE_2023_SeatMatrix.pdf,1671,false,
2023-24,FE,6281,"Modern Education Society's College of Engineering, Pune",Un-Aided,Un-Aided,false,60,628191610,Automation and Robotics,60,51,0,9,0,1,6,628191611T,3,FE_2023_SeatMatrix.pdf,1672,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,60,629819110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1676,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,60,629821910,Robotics and Automation,60,51,0,9,0,1,6,629821911T,3,FE_2023_SeatMatrix.pdf,1677,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,144,629824510,Computer Engineering,180,117,0,27,36,1,18,629824511T,9,FE_2023_SeatMatrix.pdf,1678,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,96,629824610,Information Technology,120,78,0,18,24,1,12,629824611T,6,FE_2023_SeatMatrix.pdf,1679,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,60,629829310,Electrical Engineering,60,51,0,9,0,1,6,629829311T,3,FE_2023_SeatMatrix.pdf,1680,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,114,629837210,Electronics and Telecommunication Engg,120,96,0,18,6,1,12,629837211T,6,FE_2023_SeatMatrix.pdf,1681,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,120,629861210,Mechanical Engineering,120,102,0,18,0,1,12,629861211T,6,FE_2023_SeatMatrix.pdf,1682,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,48,629884410,Electronics and Computer Engineering,60,39,0,9,12,0,6,629884411T,3,FE_2023_SeatMatrix.pdf,1683,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,48,629892110,Artificial Intelligence and Machine Learning,60,39,0,9,12,0,6,629892111T,3,FE_2023_SeatMatrix.pdf,1684,false,
2023-24,FE,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided,Un-Aided,false,48,629899510,Artificial Intelligence and Data Science,60,39,0,9,12,0,6,629899511T,3,FE_2023_SeatMatrix.pdf,1685,false,
2023-24,FE,6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",Un-Aided,Un-Aided,false,72,630724510,Computer Engineering,90,58,0,14,18,1,9,630724511T,5,FE_2023_SeatMatrix.pdf,1686,false,
2023-24,FE,6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",Un-Aided,Un-Aided,false,36,630724610,Information Technology,45,29,0,7,9,0,5,630724611T,2,FE_2023_SeatMatrix.pdf,1687,false,
2023-24,FE,6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",Un-Aided,Un-Aided,false,48,630737210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,630737211T,3,FE_2023_SeatMatrix.pdf,1688,false,
2023-24,FE,6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",Un-Aided,Un-Aided,false,48,630760210,Automobile Engineering,60,39,0,9,12,0,6,,0,FE_2023_SeatMatrix.pdf,1689,false,
2023-24,FE,6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",Un-Aided,Un-Aided,false,144,631024510,Computer Engineering,180,117,0,27,36,1,18,631024511T,9,FE_2023_SeatMatrix.pdf,1690,false,
2023-24,FE,6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",Un-Aided,Un-Aided,false,48,631024610,Information Technology,60,39,0,9,12,0,6,631024611T,3,FE_2023_SeatMatrix.pdf,1691,false,
2023-24,FE,6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",Un-Aided,Un-Aided,false,48,631037210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,631037211T,3,FE_2023_SeatMatrix.pdf,1692,false,
2023-24,FE,6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",Un-Aided,Un-Aided,false,48,631061210,Mechanical Engineering,60,39,0,9,12,0,6,631061211T,3,FE_2023_SeatMatrix.pdf,1693,false,
2023-24,FE,6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",Un-Aided,Un-Aided,false,144,631124510,Computer Engineering,180,117,0,27,36,1,18,631124511T,9,FE_2023_SeatMatrix.pdf,1694,false,
2023-24,FE,6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",Un-Aided,Un-Aided,false,96,631124610,Information Technology,120,78,0,18,24,1,12,631124611T,6,FE_2023_SeatMatrix.pdf,1695,false,
2023-24,FE,6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",Un-Aided,Un-Aided,false,60,631129310,Electrical Engineering,60,51,0,9,0,1,6,631129311T,3,FE_2023_SeatMatrix.pdf,1696,false,
2023-24,FE,6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",Un-Aided,Un-Aided,false,57,631137210,Electronics and Telecommunication Engg,60,48,0,9,3,0,6,631137211T,3,FE_2023_SeatMatrix.pdf,1697,false,
2023-24,FE,6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",Un-Aided,Un-Aided,false,120,631161210,Mechanical Engineering,120,102,0,18,0,1,12,,0,FE_2023_SeatMatrix.pdf,1698,false,
2023-24,FE,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",Un-Aided,Un-Aided,false,60,631919110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1699,false,
2023-24,FE,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",Un-Aided,Un-Aided,false,120,631924510,Computer Engineering,120,102,0,18,0,1,12,631924511T,6,FE_2023_SeatMatrix.pdf,1700,false,
2023-24,FE,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",Un-Aided,Un-Aided,false,30,631926310,Artificial Intelligence (AI) and Data Science,30,25,0,5,0,0,3,631926311T,2,FE_2023_SeatMatrix.pdf,1701,false,
2023-24,FE,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",Un-Aided,Un-Aided,false,60,631929310,Electrical Engineering,60,51,0,9,0,1,6,631929311T,3,FE_2023_SeatMatrix.pdf,1702,false,
2023-24,FE,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",Un-Aided,Un-Aided,false,60,631937210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,631937211T,3,FE_2023_SeatMatrix.pdf,1703,false,
2023-24,FE,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",Un-Aided,Un-Aided,false,30,631961210,Mechanical Engineering,30,25,0,5,0,0,3,631961211T,2,FE_2023_SeatMatrix.pdf,1704,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,60,632019110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1705,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,162,632024510,Computer Engineering,180,135,0,27,18,1,18,632024511T,9,FE_2023_SeatMatrix.pdf,1706,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,60,632029310,Electrical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1707,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,60,632037210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,632037211T,3,FE_2023_SeatMatrix.pdf,1708,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,60,632037810,Electronics Engineering ( VLSI Design and,60,51,0,9,0,1,6,632037811T,3,FE_2023_SeatMatrix.pdf,1709,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,90,632061210,Mechanical Engineering,90,76,0,14,0,1,9,,0,FE_2023_SeatMatrix.pdf,1710,false,
2023-24,FE,6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",Un-Aided,Un-Aided,false,60,632092810,Electronics and Communication(Advanced,60,51,0,9,0,1,6,632092811T,3,FE_2023_SeatMatrix.pdf,1711,false,
2023-24,FE,6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",Un-Aided,Un-Aided,false,27,632224510,Computer Engineering,30,22,0,5,3,0,3,632224511T,2,FE_2023_SeatMatrix.pdf,1712,false,
2023-24,FE,6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",Un-Aided,Un-Aided,false,30,632237210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1713,false,
2023-24,FE,6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",Un-Aided,Un-Aided,false,30,632261210,Mechanical Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1714,false,
2023-24,FE,6324,"Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",Un-Aided,Un-Aided,false,60,632419110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1715,false,
2023-24,FE,6324,"Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",Un-Aided,Un-Aided,false,84,632424510,Computer Engineering,90,70,0,14,6,1,9,632424511T,5,FE_2023_SeatMatrix.pdf,1716,false,
2023-24,FE,6324,"Rajgad Dnyanpeeth's Technical Campus,Dhangwadi, Bhor",Un-Aided,Un-Aided,false,87,632426310,Artificial Intelligence (AI) and Data Science,90,73,0,14,3,1,9,632426311T,5,FE_2023_SeatMatrix.pdf,1717,false,
